domain,price
mutaz.pro,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d8e21db0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
mx5france.com,error: 
my-seedbox.com,error: 
mydesignlist.com,error: 
myecogaz.com,error: 
mysticalexplorer.com,error: 
naturesfinest.fr,error: 
nexante-saintacheul.fr,error: 
nickel.eu,error: 
nokytech.fr,error: 
nom-domaine.fr,error: 
nutspublishing.com,error: 
occazadou.fr,error: 
oceansapart.com,error: 
octobre-editions.com,error: 
officialveganshop.com,error: 
onatera.com,error: 
ondesdelumiere.fr,error: 
onyxcookware.fr,error: 
openclassrooms.com,error: 
oqee.tv,error: 
otk-expert.fr,error: 
ouiouitex.com,error: 
papiertigre.fr,error: 
paris.fr,error: 
pascalcoste-shopping.com,error: 
pathe.fr,error: 
paulmarer.org,error: 
paulsmith.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6640d60>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
pecamax.fr,error: 
peinturevoiture-pro.fr,error: 
perofil.com,error: 
petitechronique.com,error: 
petsafe.net,error: 
pharmacie-en-ligne.com,error: 
pharmacie-forum-halles-paris.com,error: 
pharmashopdiscount.com,error: 
phimedical.fr,error: 
photoservice.com,error: 
physiosens.fr,error: 
physique-et-maths.fr,error: 
pieces-auto-services.com,error: 
pieces-suz.com,error: 
piecesautonantes.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6810e20>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
pierreetsol.com,error: 
pigdreams.ch,error: 
pikacompany.fr,error: 
pilot-capless.fr,error: 
pin2dmd.com,error: 
pipotronizer.com,error: 
pizzacap-saintlaurent.fr,error: 
pizzatti-saintlaurent.fr,error: 
plakglass.fr,error: 
plan-maison-architecte.com,error: 
play-in.com,error: 
playmobil.fr,error: 
polyestershoppen.fr,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7d06fb0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
popcarte.com,error: 
powerbronze.uk,error: 
pqprwf.top,error: 
prettylittlething.fr,error: 
prismashop.fr,error: 
produits-italiens.fr,error: 
promeca.com,error: 
promod.fr,error: 
pros-couple.com,error: 
protection-des-mains.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d777d3c0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
puertogaleratour.com,error: 
purepurrfect.com,error: 
pyrex.fr,error: 
qualityservers.fr,error: 
quechoisir.org,error: 
quickquotarepairs.pro,error: 
radiocourtoisie.fr,error: 
randstad.fr,error: 
rarbggo.to,error: 
raviday-piscine.com,error: 
reflex-boutique.fr,error: 
renaud-camus.net,error: 
repar-smartphone.fr,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6577490>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
repiauto.com,error: 
retrosupply.co,error: 
rhs.uk,error: 
robotdigg.com,error: 
romstation.fr,error: 
roses-andre-eve.com,error: 
rougegorge.com,error: 
routegenerator.net,error: 
roxy.fr,error: 
rsnudart.fr,error: 
runningwarehouse.eu,error: 
salimbeniprofumi.fr,error: 
salsajeans.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d921efb0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
sandrine-medium.com,error: 
sansalcoolshop.fr,error: 
sarahbonjour.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d8b764a0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
scanderia.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d86e95a0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
secupress.me,error: 
self-healing.org,error: 
sendibm1.com,error: 
senscritique.com,error: 
serenenourish.com,error: 
series-fr.co,error: 
sesheta-publications.fr,error: 
sespdistribution.com,error: 
sfr.fr,error: 
shopelite-it.com,error: 
simamoto.fr,error: 
skinlabo.fr,error: 
snapshift.co,error: 
sokoglam.com,error: 
soprolec.com,error: 
soudure.pro,error: 
spartoo.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6579840>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
sprido-peinture.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6569150>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
sticketstock.com,error: 
stitchfiddle.com,error: 
superraregames.com,error: 
svb-marine.fr,error: 
swglegends.com,error: 
symamobile.com,error: 
tacot.com,error: 
tangrammontessori.com,error: 
tankusthehenge.com,error: 
tentebarnumts.fr,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d62b3130>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
terramotorbike.com,error: 
terravita.fr,error: 
terrenchantee.com,error: 
texto-immo.com,error: 
therapie-par-le-son.com,error: 
thirdeditions.com,error: 
thouy.net,error: 
topcultures.com,error: 
tophebergeur.com,error: 
toptoilet.fr,error: 
toutes-les-couleurs.com,error: 
toutes-pieces-electromenager.fr,error: 
tpopsite.com,error: 
tradediscount.com,error: 
translate.frGoogle organic,error: 
tv5monde.com,error: 
tvl.fr,error: 
uaudio.fr,error: 
ullapopken.fr,error: 
unadev.com,error: 
unjourailleurs.com,error: 
urbanrevivo.com,error: 
v2i8b.com,error: 
vanspace3d.com,error: 
velonity.fr,error: 
viewsurf.com,error: 
vincennes.fr,error: 
virtualmagie.com,error: 
virtualregatta.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d603ae60>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
visio-net.fr,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d5f0d0f0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
visiondirect.fr,error: 
vistaprint.fr,error: 
voelkel-shop.com,error: 
waalaxy.com,error: 
wacoal-europe.com,error: 
wallkillcolor.com,error: 
waterconcept.fr,error: 
weldracingparts.com,error: 
widilo.fr,error: 
wonderdays.uk,error: 
wristbands.fr,error: 
wuzton.com,error: 
xtool.com,error: 
xxcycle.fr,error: 
yahileditions.com,error: 
youplanners.com,error: 
yoursgrandestailles.fr,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6949450>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
binance.com,error: 
price9dollar.net,error: 
firstclasswatches.uk,error: 
importedfashionthings.com,error: 
leroymerlin.cy,error: 
parapharmacie.cy,error: 
vyke.com,error: 
klm.pt,error: 
bergfreunde.dk,error: 
hamogelo.gr,error: 
r2games.com,error: 
dscryb.com,error: 
ethika.com,error: 
gwnursing.org,error: 
hopshopgo.com,error: 
example3.com,error: 
camper.com,error: 
trainerize.com,error: 
appsumo.com,error: 
everflowclient.io,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7b5f3d0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
wp-experts.in,error: 
avfx.org,error: 
nakas.gr,error: 
srnectheatre.com,error: 
vita4you.gr,error: 
zenhotels.com,error: 
doto.mx,error: 
pgmusic.com,error: 
aceitunaslorente.com,error: 
artisticswimmingcoach.ca,error: 
bladeforums.com,error: 
centralmosque.ca,error: 
companycasuals.com,error: 
countrycat.com,error: 
cozy-knits-n-knots.ca,error: 
craigslist.org,error: 
criticschoice.com,error: 
cubecoders.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d838b9a0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
easybib.com,error: 
edreams.pt,error: 
elsas.site,error: 
energybits.com,error: 
flysevenair.com,error: 
freelancer.pt,error: 
glarysoft.com,error: 
griddle.ca,error: 
ihya.foundation,error: 
integy.com,error: 
jostens.com,"error: Cannot connect to host jostens.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'jostens.com'. (_ssl.c:1017)"")]"
keepersecurity.com,error: 
kendrascott.com,error: 
korneffaudio.com,error: 
lethbridgecollege.ca,error: 
linknacional.br,error: 
liquidationmania.com,error: 
liteserver.nl,error: 
loveoliveco.com,error: 
mediamarkt.pt,error: 
model-copy.info,error: 
nae-vegan.com,error: 
nrwrestling.com,error: 
pennmutual.com,error: 
pitneybowes.com,error: 
portantorchas.org,error: 
poupafarma.pt,error: 
pribonasorte.br,error: 
ptservidor.pt,error: 
rgl.gg,error: 
rmstator.com,error: 
rockwestcomposites.com,error: 
royalbank.com,error: 
sakyauniversity.com,error: 
sapo.pt,error: 
search.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6a06110>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
superprof.ca,error: 
tinypass.com,error: 
topdeckjoliette.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7b8aa70>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
truehope.com,error: 
veiled.com,error: 
vitapetz.com,error: 
viwizard.com,error: 
zeldadungeon.net,error: 
adfoc.us,error: 
bajalibros.com,error: 
cultura.pe,error: 
eatgenesis.com,error: 
imperatool.com,error: 
filterwater.com,error: 
roughcountry.com,error: 
rugsusa.com,error: 
schaferkennel.com,error: 
westernnativeseed.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d91215d0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
qantas.com,error: 
reverse.health,error: 
sephora.uk,error: 
tareaonlines.com,error: 
cellpointdigital.net,error: 
sms-gateway.at,error: 
interflora.fr,error: 
commonsplace.de,error: 
derirlandshop.de,error: 
glossybox.de,error: 
stihl.de,error: 
trustedshops.com,error: 
manomano.de,error: 
