domain,price
plaque-immatriculation-auto.com,error: 
nimo.tv,error: 
ancientpages.com,error: 
ecomtransit.com,error: 
scholarshipowl.com,error: 
anbernic.com,error: 
zoho.au,error: 
mailboxde.com,error: 
ssgamesplatform.com,error: 
freepik.es,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43bc5b8df0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
lg.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad2b2e00>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
scopecaps.ca,error: 
ixopay.com,error: 
imgburn.com,error: 
southbankcentre.uk,error: Cannot connect to host southbankcentre.uk:443 ssl:default [[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1017)]
smartcloudsvc.com,error: 
ems.com,error: 
madhappy.com,error: 
gmarket.kr,error: 
selftax.uk,error: 
rankmarket.org,error: 
astrologer-answers.com,error: 
marktplatz-daenemark.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d68aba00>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
nyelvkonyvbolt.hu,error: 
charlottetilbury.com,error: 
metabolics.com,error: 
cbtnuggets.com,error: 
getgreenshot.org,error: 
simple-life-app.com,error: 
twimg.com,error: 
13cabs.au,error: 
ascolour.au,error: 
butchery.nl,error: 
hillpeoplegear.com,error: 
plugandpay.nl,error: 
selby.au,error: 
surfstitch.com,error: 
theage.au,error: 
tickinsurance.au,error: 
bike24.com,error: 
sms-smart.com,error: 
vinegarsyndrome.com,error: 
borneoschematic.com,error: 
asana.com,error: 
domainhotelli.fi,error: 
seositecheckup.com,error: 
pitchup.com,error: 
wlmouse.com,error: 
pepejeans.com,error: 
foodspring.it,error: 
google.krGoogle organic,error: 
livingstyles.au,error: 
mediamarkt.be,error: 
wallhere.com,error: 
horl.com,error: 
avg.com,error: 
google.seGoogle organic,error: 
icerbox.biz,error: 
motelrocks.com,error: 
messe-friedrichshafen.de,error: 
hilton.com,error: 
banana-print.uk,error: 
ovh.uk,error: 
speedyhen.com,error: 
stinkyinkshop.uk,error: 
ukplanettools.uk,error: 
truereligion.com,error: 
crunchyroll.com,error: 
npcloud.it,error: 
cal.com,error: 
creaturesguard.com,error: 
engelbert-strauss.uk,error: 
jasonsavard.com,error: 
sourcinbox.com,error: 
google.egGoogle organic,error: 
uklaptopaccessories.uk,error: 
trywellnee.com,error: 
ticketmaster.it,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d9260970>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
trakt.tv,error: 
carrefour.it,error: 
jamendo.com,error: 
scapsules.com,error: 
bareperformancenutrition.com,error: 
tensor.art,error: 
pecheur.com,error: 
turitop.com,error: 
hotel-bb.com,error: 
unison.audio,error: 
fragrancex.com,error: 
google.phGoogle organic,error: 
airbnb.be,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ac2d54e0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
patpat.com,error: 
bizjournals.com,error: 
catfootwear.com,error: 
compassion.com,error: 
100percent.com,error: 
11thstreetcoffee.com,error: 
2024temple.com,error: 
21cpw.com,error: 
311forum.com,error: 
32auctions.com,error: 
3epropertymgt.com,error: 
42dems.org,error: 
499inks.com,error: 
5bucksayard.com,error: 
5starprocessing.com,error: 
686.com,error: 
aarflv.org,error: 
acfb.org,error: 
activationproducts.com,error: 
advancedfilemanager.com,error: 
adwdiabetes.com,error: 
aelfriceden.com,error: 
aerofred.com,error: 
affcomps.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7413520>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
afsfaonline.com,error: 
ahs1984.org,error: 
aidot.com,error: 
ajdg.solutions,error: 
ajeworld.com,error: 
algebrafunsheets.com,error: 
allenedmonds.com,error: 
alleycat.org,error: 
allstatenotarysupplies.com,error: 
almadenoakspool.org,error: 
alquranonline.com,error: 
americangreetings.com,error: 
americanmedical-id.com,error: 
aquariumcoop.com,error: 
arkdiscovery.com,error: 
artsdistrictbrewing.com,error: 
artstoheartsproject.com,error: 
ashleyroads.com,error: 
atinaloja.br,error: 
atwoods.com,error: 
atxgmc.org,error: 
authenticwatches.com,error: 
backpackingmeals-shop.com,error: 
badgeslide.com,error: 
bahaibookstore.com,error: 
barbellmedicine.com,error: 
baseballcardpedia.com,error: 
batesline.com,error: 
baymetro.com,error: 
bcclark.com,error: 
bellefontemuseum.org,error: 
beverlyhillseyecare.com,error: 
biglittlefeelings.com,error: 
bigsandysuperstore.com,error: 
bikemasteres.com,error: 
blindsgalore.com,error: 
blindsusainc.com,error: 
blindwave.com,error: 
bluemarbleliving.com,error: 
bogies-bar.com,error: 
bohempia.eu,error: 
bollandbranch.com,error: 
bolteire.com,error: 
boothbayharborwaterfrontpreservation.com,error: 
bosecentral.com,error: 
bosecentral.net,error: 
boukiesgrillro.com,error: 
breathingheartscpr.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d73ee9b0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
breezeline.net,error: 
bricovis.fr,error: 
britsuperstore.com,error: 
brookdalecc.edu,error: 
brooklynbedding.com,error: 
bu.edu,error: 
buildinglink.com,error: 
burjushoes.com,error: 
bvtonlinen.site,error: 
calcasieuclerk.gov,error: 
campsaver.com,error: 
candynation.com,error: 
caninesuperfoods.com,error: 
capecoralbreeze.com,error: 
carala.org,error: 
caramels.com,error: 
cardboardconnection.com,error: 
cardcash.com,error: 
carlasonheim.com,error: 
carscuringkids.org,error: 
caudabe.com,error: 
cavalierrescuetrust.org,error: 
ccrane.com,error: 
cellfixunlock.net,error: 
centeredgeonline.com,error: 
centralmontessoriacademy.com,error: 
cff.org,error: 
chacos.com,error: 
checkoutpage04.com,error: Cannot connect to host checkoutpage04.com:443 ssl:default [Name or service not known]
chestnuthill.org,error: 
chief.com,error: 
chloe.com,error: 
chonggraduate.site,error: 
clanmacleodusa.org,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d8a4c940>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
clay-king.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d661c8e0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
clickandfoods.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad583880>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
cltbikecamp.org,error: 
colorcode.com,error: 
conceptispuzzles.com,error: 
connections-behavior.com,error: 
consumerfinance.gov,error: 
cookingclassy.com,error: 
coolaroousa.com,error: 
copperfitusa.com,error: 
corkandknifeprovisions.com,error: 
couponselling.com,error: 
coverstore.com,error: 
cpccsf.org,error: 
craftwarehouse.com,error: 
craigsteinberglaw.com,error: 
criticalcarekittencoalition.org,error: 
crownofthegods.com,error: 
crystal-life.com,error: 
culpepercounty.gov,error: 
cummins.com,error: 
curtainsbestbuy.com,error: 
customcoastersnow.com,error: 
cycletrader.com,error: 
cynergytax.com,error: 
danceshopper.com,error: 
dancholloway.com,error: 
datadrivenfootball.com,error: 
dcdogos.org,error: 
deerfieldleathers.com,error: 
deertexas.com,error: 
dennisharness.com,error: 
deodorantsample.com,error: 
designerliving.com,error: 
dhccare.com,error: 
dialcover.com,error: 
diamondtour.com,error: 
directv.com,error: 
discountflies.com,error: 
dogbizpro.com,error: 
doodlenoteclub.com,error: 
drafthouse.com,error: 
dragonflycustomcreations.com,error: 
drivinguniversity.com,error: 
drsmithjones.com,error: 
dsdk12.net,error: 
dutchbulbs.com,error: 
eagles-sparrow.net,error: 
eastcentralpadogwatch.com,error: 
echovita.com,error: 
ehungry.com,error: 
electricliterature.com,error: 
elfhame.net,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d65c9f60>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
emailsrvr.com,error: 
emanuelmedicalcenter.org,error: 
emby.media,error: 
emergingyoungartists.com,error: 
emoryhealthcare.org,error: 
enewtondesign.com,error: 
enricholdmonroe.org,error: 
etype.services,error: 
eventbee.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d8d001c0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
everbridge.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d65cb0d0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
evergy.com,error: 
extension.org,error: 
extremesealexperience.com,error: 
ezcardinfo.com,error: 
ezeeship.com,error: 
faimodelsupply.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d8af4cd0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
fairfieldpubliclibrary.org,error: 
familyfarmandhome.com,error: 
farmerdavepetsupply.com,error: 
farmersonly.com,error: 
farmrpg.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad501bd0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
fawesome.tv,error: 
fellowshipsquareseniorliving.org,error: 
filterbuy.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6eb9120>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
fitflop.com,error: 
fizzfill.com,error: 
flashingblinkylights.com,error: 
fleetfeet.com,error: 
flipnshades.com,error: 
fmgpubs.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43bc17c790>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
freebirdstores.com,error: 
freedombakeries.org,error: 
freetaxusa.com,error: 
frumpfighters.com,error: 
fubargames.se,error: 
fuller.com,error: 
funboy.com,error: 
funko.com,error: 
fz.us,error: 
gallery53.org,error: 
gamers-outlet.net,error: 
gamersforgiving.org,error: 
municipalcitationsolutions.com,error: 
nordicpure.com,error: 
omfishingsinkers.com,error: 
otherwisie.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad78f070>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
